name,datetime,tempmax,tempmin,temp,feelslikemax,feelslikemin,feelslike,dew,humidity,precip,precipprob,precipcover,preciptype,snow,snowdepth,windgust,windspeed,winddir,sealevelpressure,cloudcover,visibility,solarradiation,solarenergy,uvindex,severerisk,sunrise,sunset,moonphase,conditions,description,icon,stations
Oslo,2/26/2022,3.2,-9.1,-1.6,-0.5,-14.7,-5.1,-5.3,76.7,84.492,100,4.17,snow,0,10.7,20.3,16.6,250.3,1027.8,70.8,18.4,51.1,4.3,3,10,2022-02-26T07:24:16,2022-02-26T17:36:42,0.85,"Snow, Partially cloudy",Partly cloudy throughout the day with morning snow.,rain,"01485099999,01488099999,ENRY,01492099999,D9780,01494099999,01484399999,01490099999,01477099999,01384099999,ENGM"
Oslo,2/27/2022,5.2,0.6,2.7,2.3,-4.7,-0.9,0.2,84.4,0,0,0,,0,10.3,25.4,21.6,192.9,1031.8,70,13.6,88.6,7.6,4,10,2022-02-27T07:21:23,2022-02-27T17:39:15,0.88,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"01485099999,01488099999,ENRY,01492099999,D9780,01484399999,01490099999,01384099999,ENGM"
Oslo,2/28/2022,3.5,-1.5,1.6,0.2,-6.5,-2.3,-0.6,85.3,0,0,0,,0,9.9,36.7,24.7,183.9,1029.1,89.4,12.4,35.8,3,2,10,2022-02-28T07:18:29,2022-02-28T17:41:47,0.92,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"01485099999,01488099999,ENRY,01492099999,D9780,01494099999,01484399999,01384099999,ENGM"
Oslo,3/1/2022,7.5,-0.4,3.2,5.3,-3.6,-0.1,0.3,81.6,1.02,100,12.5,"rain,snow",0,9.3,21.4,18.8,172.3,1023.5,58.8,13.9,92.2,7.1,4,10,2022-03-01T07:15:35,2022-03-01T17:44:19,0.95,"Snow, Rain, Partially cloudy",Partly cloudy throughout the day with rain or snow clearing later.,rain,"01485099999,01488099999,ENRY,01492099999,D9780,01473099999,01494099999,01484399999,01384099999,ENGM"
Oslo,3/2/2022,10.4,-3,2.1,10.4,-5.3,0.4,-3.5,68.7,75.104,100,4.17,snow,0,9,14.4,10.3,263.3,1023.8,27.1,17.9,108.2,8.2,4,10,2022-03-02T07:12:40,2022-03-02T17:46:50,0,"Snow, Partially cloudy",Partly cloudy throughout the day with morning snow.,rain,"01485099999,01488099999,ENRY,01492099999,D9780,01473099999,01494099999,01484399999,01493099999,01384099999,ENGM"
Oslo,3/3/2022,5.4,-4.1,-0.2,4,-8.8,-3,-5.7,67.7,0,0,0,,0,9,20.6,12.7,328.9,1025.7,19.2,13.2,107.6,8.2,4,10,2022-03-03T07:09:45,2022-03-03T17:49:21,0.02,Clear,Clear conditions throughout the day.,clear-day,"01485099999,01488099999,ENRY,01492099999,D9780,01494099999,01484399999,01384099999,ENGM"
Oslo,3/4/2022,3.9,-7.9,-2.1,0.9,-11.9,-4.8,-5.4,79,75.104,100,4.17,snow,0,9,11.9,13.6,271.8,1026.4,70.8,17.4,114.2,8.6,4,10,2022-03-04T07:06:49,2022-03-04T17:51:52,0.06,"Snow, Partially cloudy",Partly cloudy throughout the day with morning snow.,rain,"01485099999,ENRY,01488099999,01492099999,D9780,01494099999,01484399999,01384099999,ENGM"
Oslo,3/5/2022,4.5,-6.2,-1.8,3.2,-10.6,-3.4,-5.1,80.1,0,0,0,,0.3,9.1,10.4,9.6,337.8,1023.7,58,16.3,117.8,8.8,4,10,2022-03-05T07:03:52,2022-03-05T17:54:22,0.09,Partially cloudy,Clearing in the afternoon.,snow,"01485099999,01488099999,ENRY,01492099999,D9780,01494099999,01484399999,01384099999,ENGM"
Oslo,3/6/2022,7.8,-5.3,0.9,5.9,-8.7,-0.5,-6.5,60.8,0,0,0,,0.2,9.3,13.3,11,310.5,1024.7,32.3,17,119.9,9.4,4,10,2022-03-06T07:00:55,2022-03-06T17:56:52,0.12,Partially cloudy,Partly cloudy throughout the day.,snow,"01485099999,01488099999,ENRY,01492099999,D9780,01494099999,01463099999,01484399999,D1065,01384099999,ENGM"
Oslo,3/7/2022,7.5,-3,1.5,6.5,-6.4,-0.1,-4.2,67.8,0,0,0,,0,9.4,16.2,10.8,264,1023.6,55.5,15.2,113.1,9.4,4,10,2022-03-07T06:57:57,2022-03-07T17:59:22,0.15,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"01488099999,01492099999,D9780,01463099999,01477099999,01384099999,ENGM,01485099999,ENRY,01460099999,01494099999,01484399999,D1065,01490099999,01489099999"
Oslo,3/8/2022,4.8,-6.6,-1.9,4.8,-9.7,-3.7,-5.3,79.1,0,0,0,,0,9.3,9,9.1,3.4,1023.1,69.7,12.7,83.5,7.2,4,10,2022-03-08T06:54:59,2022-03-08T18:01:51,0.18,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"01485099999,01488099999,ENRY,01492099999,D9780,01494099999,E4699,01484399999,01384099999,E1039,ENGM"
Oslo,3/9/2022,1.1,-8.2,-3.5,-1.6,-12.2,-7,-5.1,88.7,0,0,0,,0,9.3,10.6,13,38,1026.6,73.3,10.1,33.4,2.7,1,10,2022-03-09T06:52:01,2022-03-09T18:04:20,0.22,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"01488099999,01492099999,D9780,01473099999,01477099999,01384099999,ENGM,01485099999,ENRY,01494099999,01484399999,01490099999,D6979,01489099999"
Oslo,3/10/2022,2.5,-2.9,0,-0.2,-6.4,-3.4,-1,93,0.041,100,8.33,"rain,snow",0,9.2,22.6,18.4,165.9,1030.2,95.6,8.6,16.2,1.5,0,10,2022-03-10T06:49:02,2022-03-10T18:06:49,0.25,"Snow, Rain, Overcast",Cloudy skies throughout the day with rain or snow.,rain,"01488099999,01469099999,01492099999,D9780,E4699,01477099999,01384099999,ENGM,01485099999,ENRY,01494099999,01484399999,01490099999,01489099999"
Oslo,3/11/2022,3.3,-3.8,0.9,1.6,-8.2,-2.2,-1.3,85.9,0,0,0,,0,8.8,14.8,18.2,147.4,1029.6,67.1,13.8,65.8,5.7,4,10,2022-03-11T06:46:03,2022-03-11T18:09:17,0.28,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"01488099999,01492099999,D9780,01463099999,01477099999,01384099999,ENGM,01485099999,ENRY,01494099999,01484399999,01490099999,D6979"
Oslo,3/12/2022,6.4,-7.8,-1.8,6.4,-13.5,-5.5,-5.6,77.5,0,0,0,,0,8.8,16.2,14.6,22.8,1025.9,58.3,11.6,123.7,10.6,4,10,2022-03-12T06:43:04,2022-03-12T18:11:45,0.31,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"01485099999,01488099999,ENRY,01492099999,D9780,01494099999,01473099999,01484399999,01384099999,ENGM"
Oslo,3/13/2022,6.5,-6.2,-0.4,5.4,-11.3,-3.4,-5.9,69.3,0,0,0,,0,8.8,15.1,14.7,357.6,1025.6,74.5,14.9,123.2,10.8,4,10,2022-03-13T06:40:04,2022-03-13T18:14:13,0.34,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"01488099999,01492099999,D9780,01473099999,01477099999,01493099999,01384099999,ENGM,01485099999,ENRY,01494099999,01484399999,D1065"
Oslo,3/14/2022,8.7,-5.8,0.7,7.6,-10.8,-2.1,-6.7,61.4,0,0,0,,0,8.8,18.2,13.4,4.6,1027,65.2,17,123.2,10.7,4,10,2022-03-14T06:37:04,2022-03-14T18:16:41,0.38,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"01485099999,01488099999,ENRY,01492099999,D9780,01494099999,01484399999,01490099999,01477099999,01384099999,E1039,ENGM"
Oslo,3/15/2022,7,-7.1,0.4,5.7,-9.8,-1.6,-5.2,68,9.711,100,4.17,snow,0,8.7,12,11.3,248.1,1024.3,56.7,16.2,110.3,9.3,4,10,2022-03-15T06:34:03,2022-03-15T18:19:08,0.41,"Snow, Partially cloudy",Partly cloudy throughout the day with morning snow.,rain,"01485099999,01488099999,ENRY,01469099999,01492099999,D9780,01473099999,01494099999,01484399999,01384099999,E1039,ENGM"
Oslo,3/16/2022,3.9,-3.1,0.4,2.1,-7.4,-2.4,-0.4,94.9,0,0,0,,0,8.3,27.7,15.9,200.7,1028.2,94.9,5.3,31,2.7,1,10,2022-03-16T06:31:03,2022-03-16T18:21:35,0.44,Overcast,Cloudy skies throughout the day.,cloudy,"01485099999,01488099999,ENRY,01492099999,D9780,01494099999,01473099999,01484399999,D1065,01384099999,ENGM"
Oslo,3/17/2022,3.4,0.6,1.5,2.5,-2.2,-0.9,0.6,93.8,4.324,100,29.17,"rain,snow",5.5,6.9,28.4,16.6,73.7,1026,94.6,6.7,21.6,1.8,1,10,2022-03-17T06:28:02,2022-03-17T18:24:02,0.47,"Snow, Rain, Overcast",Cloudy skies throughout the day with rain or snow.,snow,"01485099999,01488099999,ENRY,01492099999,D9780,01494099999,01484399999,01384099999,E1039,ENGM"
Oslo,3/18/2022,8.8,-0.4,3.4,7.3,-3.1,1.3,-1.5,73.7,0.188,100,4.17,rain,0.3,6.9,12.7,12.4,223.5,1035.1,39.2,10.5,141,12,5,10,2022-03-18T06:25:01,2022-03-18T18:26:29,0.5,"Rain, Partially cloudy",Clearing in the afternoon with early morning snow or rain.,snow,"01485099999,01488099999,ENRY,01460099999,01492099999,D9780,01473099999,01494099999,01484399999,01384099999,ENGM"
Oslo,3/19/2022,10.3,-2.2,2.8,10.3,-6,0.8,-2.3,71.6,0,0,0,,0.5,7.5,12.6,11.5,230.1,1046.6,22.3,16.3,139.6,12.2,5,10,2022-03-19T06:22:00,2022-03-19T18:28:55,0.54,Partially cloudy,Partly cloudy throughout the day.,snow,"01485099999,01488099999,ENRY,01492099999,D9780,01494099999,01473099999,01484399999,01384099999,ENGM"
Oslo,3/20/2022,10.1,-3.3,2.4,10.1,-7,0.8,-3.1,70.2,7.89,100,4.17,snow,0,6.9,13.4,13.1,225.8,1043.5,0.3,13.5,141.4,12.2,5,10,2022-03-20T06:18:59,2022-03-20T18:31:22,0.58,Snow,Clear conditions throughout the day with morning snow.,rain,"01485099999,01488099999,ENRY,01492099999,D9780,01473099999,01494099999,01484399999,01384099999,ENGM"
Oslo,3/21/2022,10,-4.7,1.8,9.3,-8.8,0.1,-5.2,63.1,55.375,100,4.17,snow,0,6.4,12.6,10.3,257.5,1037.3,15.8,16.3,137.1,11.7,5,10,2022-03-21T06:15:58,2022-03-21T18:33:48,0.61,Snow,Clear conditions throughout the day with morning snow.,rain,"01485099999,01488099999,ENRY,01492099999,D9780,01494099999,01484399999,01384099999,ENGM"
Oslo,3/22/2022,8.1,-2.1,2.4,7.2,-4.4,0.7,-2.9,69.4,137.827,100,4.17,"rain,snow",0,5.7,16.5,14.8,281.6,1031.8,51,12.8,123,10.6,5,10,2022-03-22T06:12:57,2022-03-22T18:36:14,0.65,"Snow, Rain, Partially cloudy",Partly cloudy throughout the day with morning rain or snow.,rain,"01485099999,01488099999,ENRY,01492099999,D9780,01494099999,01484399999,01493099999,01384099999,ENGM"
Oslo,3/23/2022,10.5,-3.4,2.7,10.5,-6.6,0.8,-2.4,71.1,26.844,100,4.17,snow,0,4.9,23.8,19.2,238.3,1031.1,19.3,15.9,148,12.8,5,10,2022-03-23T06:09:55,2022-03-23T18:38:40,0.68,Snow,Clear conditions throughout the day with morning snow.,rain,"01485099999,01488099999,ENRY,01492099999,D9780,01494099999,01484399999,01477099999,01493099999,01384099999,ENGM"
Oslo,3/24/2022,11.7,-1.5,3.7,11.7,-4.7,2.3,1.2,85.1,123.059,100,4.17,"rain,snow",0,4.6,10.7,10,211.3,1024.8,61.8,5.9,77.6,6.7,5,10,2022-03-24T06:06:54,2022-03-24T18:41:06,0.72,"Snow, Rain, Partially cloudy",Partly cloudy throughout the day with morning rain or snow.,rain,"01485099999,01488099999,ENRY,01492099999,D9780,01473099999,01494099999,01484399999,01384099999,ENGM"
Oslo,3/25/2022,12.4,1.4,8,12.4,-0.6,7.1,1.2,64.3,113.857,100,4.17,rain,0,4.2,29.2,23.4,235.6,1018.9,74.6,14.7,47.7,4.3,2,10,2022-03-25T06:03:52,2022-03-25T18:43:32,0.75,"Rain, Partially cloudy",Partly cloudy throughout the day with morning rain.,rain,"01488099999,01492099999,D9780,01477099999,01493099999,01384099999,ENGM,01485099999,ENRY,01494099999,01484399999,01490099999,01489099999"
Oslo,3/26/2022,9.2,-0.1,5.3,7.2,-4.8,2.9,-4.9,49.1,0,0,0,,0,3.6,33.8,20.2,343.7,1026,60.9,13.3,152.9,13.1,5,10,2022-03-26T06:00:51,2022-03-26T18:45:58,0.79,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"01485099999,01488099999,ENRY,01492099999,D9780,01494099999,E4699,01473099999,01484399999,01384099999,ENGM"
Oslo,3/27/2022,13,-0.8,5.7,13,-3.9,4.5,-1.5,61.1,4.796,100,4.17,"rain,snow",0,2.9,43.3,26.4,238.8,1022,60.5,17.7,108.2,9,4,10,2022-03-27T06:57:50,2022-03-27T19:48:23,0.83,"Snow, Rain, Partially cloudy",Partly cloudy throughout the day with morning rain or snow.,rain,"01485099999,01488099999,ENRY,01492099999,D9780,01494099999,01473099999,01484399999,01384099999,ENGM"
Oslo,3/28/2022,9.5,2.6,7.1,7.3,-0.7,4.3,-4.9,43.7,0,0,0,,0,2.1,31,26.2,293,1009.1,63.7,13,127.4,11.1,5,10,2022-03-28T06:54:48,2022-03-28T19:50:49,0.86,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"01485099999,01488099999,ENRY,01492099999,D9780,01494099999,01473099999,01484399999,D1065,01493099999,01384099999,ENGM"
Oslo,3/29/2022,3.8,-3.8,0.4,0.6,-8.2,-2.9,-7.6,55.7,0.677,100,12.5,"rain,snow",0.2,2,27,20.5,346.5,1008.9,54.5,16.9,94.3,8.3,5,10,2022-03-29T06:51:47,2022-03-29T19:53:15,0.9,"Snow, Rain, Partially cloudy",Partly cloudy throughout the day with rain or snow.,snow,"01485099999,ENRY,01488099999,01492099999,D9780,01494099999,01484399999,D1065,01493099999,01384099999,ENGM"
Oslo,3/30/2022,3.7,-7.2,-1.1,-0.2,-11.5,-5.1,-11.9,45.9,0,0,0,,0.1,2,30.2,25.6,0.1,1009.6,35.2,13.4,168.1,14.6,6,10,2022-03-30T06:48:46,2022-03-30T19:55:41,0.93,Partially cloudy,Partly cloudy throughout the day.,snow,"01485099999,ENRY,01488099999,01492099999,D9780,01494099999,01473099999,01484399999,01493099999,01384099999,ENGM"
Oslo,3/31/2022,4.2,-3.4,0.1,0.4,-7.8,-3.6,-8.3,54.4,0.041,100,4.17,rain,0,2,44.5,25.6,4,1011.5,37.8,14,161.6,13.9,6,10,2022-03-31T06:45:45,2022-03-31T19:58:06,0.97,"Rain, Partially cloudy",Partly cloudy throughout the day with late afternoon rain.,rain,"01485099999,01488099999,ENRY,01492099999,D9780,01494099999,01473099999,01484399999,01493099999,01384099999,ENGM"
Oslo,4/1/2022,3.6,-6,-0.9,3.4,-10,-3.7,-9.2,55.5,0,0,0,,0,2,24.8,11.4,7.2,1017.1,41.2,13.4,174.3,15.1,6,10,2022-04-01T06:42:44,2022-04-01T20:00:32,0,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"01485099999,ENRY,01488099999,01492099999,D9780,01494099999,01473099999,01484399999,D1065,01493099999,01384099999,ENGM"
Oslo,4/2/2022,6.2,-5.5,0.6,3.6,-10.2,-2.2,-8.7,53.3,0,0,0,,0,1.9,28.8,18.8,318,1017.4,44.8,13.5,181.8,15.6,6,10,2022-04-02T06:39:43,2022-04-02T20:02:58,0.04,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"01485099999,ENRY,01488099999,01492099999,D9780,01494099999,01473099999,01484399999,01493099999,01384099999,ENGM"
Oslo,4/3/2022,6.7,-1.4,3.2,4.6,-3.8,1.2,-5.1,55.1,0,0,0,,0,1.8,28.1,17.9,230.2,1007.1,58.4,13.4,108.9,9.4,4,10,2022-04-03T06:36:43,2022-04-03T20:05:24,0.07,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"01485099999,ENRY,01488099999,01492099999,D9780,01494099999,01473099999,01484399999,01493099999,01384099999,ENGM"
Oslo,4/4/2022,4.4,-0.1,2.1,2.5,-5.1,-1.7,-1.8,76.8,3.298,100,41.67,"rain,snow",1,1.9,41.8,26,4.5,986.7,77.2,13.4,61.4,5.2,2,10,2022-04-04T06:33:42,2022-04-04T20:07:50,0.1,"Snow, Rain, Partially cloudy",Partly cloudy throughout the day with rain or snow in the morning and afternoon.,snow,"01488099999,01492099999,D9780,01463099999,01473099999,01493099999,01384099999,ENGM,01485099999,ENRY,01494099999,01484399999,01489099999"
Oslo,4/5/2022,5,-4.3,0.8,2.3,-10.7,-2.6,-11,43.7,0,0,0,,0,1.9,43.6,22.6,330.1,990.4,37.1,15.8,187.3,16.2,7,10,2022-04-05T06:30:42,2022-04-05T20:10:16,0.13,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"01488099999,01492099999,D9780,01477099999,01493099999,01384099999,ENGM,01485099999,ENRY,01494099999,01484399999,01490099999,01489099999"
Oslo,4/6/2022,4.4,-4.1,0.3,1.9,-6.9,-2.1,-10.3,46.6,0,0,0,,0,1.8,18.7,20.5,119.2,989.3,67.1,13.4,123.1,10.8,4,10,2022-04-06T06:27:43,2022-04-06T20:12:43,0.17,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"01488099999,01492099999,D9780,01473099999,01493099999,01477099999,01384099999,ENGM,01485099999,ENRY,01494099999,01484399999,01490099999,01489099999"
Oslo,4/7/2022,4.5,-4,0.6,0.2,-7.7,-3.9,-7.9,54.9,0,0,0,snow,0,1.8,46.1,32.4,34.3,980.1,73.5,25.8,83.1,7.1,3,10,2022-04-07T06:24:43,2022-04-07T20:15:09,0.2,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"01488099999,01492099999,D9780,01473099999,E4699,01493099999,01384099999,ENGM,01485099999,ENRY,01494099999,01484399999,D1065"
Oslo,4/8/2022,5.5,-0.1,1.7,1.6,-6.1,-3.3,-10.9,40.3,0,0,0,,0,1.8,58.7,31.7,351,979.2,59.8,35.7,171.2,14.6,6,10,2022-04-08T06:21:44,2022-04-08T20:17:35,0.23,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"01488099999,01492099999,D9780,01493099999,01477099999,01384099999,E1039,ENGM,01485099999,ENRY,01494099999,01484399999,01490099999,01489099999"
Oslo,4/9/2022,8,-0.1,4.2,5.3,-4.6,0.5,-8.5,39.4,0,0,0,snow,0,1.7,31,29.6,308.2,985.2,66.1,33.4,105.7,9.2,4,10,2022-04-09T06:18:45,2022-04-09T20:20:02,0.25,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"01485099999,ENRY,01492099999,D9780,01494099999,01484399999,01493099999,01384099999,D6979,ENGM"
Oslo,4/10/2022,12.4,3.6,7.2,12.4,-0.4,5.4,-6.8,37.1,0,0,0,,0,1.6,51.5,28.7,290.6,998.5,46.9,39.6,205.6,17.6,6,10,2022-04-10T06:15:47,2022-04-10T20:22:29,0.29,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"01485099999,ENRY,01460099999,01492099999,D9780,01494099999,01473099999,01484399999,01493099999,01384099999,ENGM"
Oslo,4/11/2022,10.4,1.1,5.4,10.4,-0.6,3.6,-8,38.7,0.294,100,4.17,rain,0,1.1,24.8,20.3,327.2,1011.9,63.5,36.1,215,18.7,6,10,2022-04-11T06:12:49,2022-04-11T20:24:56,0.33,"Rain, Partially cloudy",Partly cloudy throughout the day with morning rain.,rain,"01485099999,ENRY,01492099999,D9780,01494099999,01473099999,01484399999,01493099999,01384099999,ENGM"
Oslo,4/12/2022,9.6,-2,4.6,8.4,-4.8,3.2,-6.8,44.5,0.098,100,4.17,rain,0,0.7,17.6,14.1,194.4,1020,70.6,32.9,162.3,14,6,10,2022-04-12T06:09:51,2022-04-12T20:27:23,0.36,"Rain, Partially cloudy",Partly cloudy throughout the day with morning rain.,rain,"ENRY,01492099999,D9780,01494099999,01484399999,01493099999,01384099999,ENGM"
Oslo,4/13/2022,5.9,2.3,3.6,5,-0.9,1.3,-0.7,74.7,0,0,0,snow,0.1,0.4,29.5,17.7,46,1019.5,73.5,21,31.8,2.6,1,10,2022-04-13T06:06:54,2022-04-13T20:29:50,0.39,Partially cloudy,Partly cloudy throughout the day.,snow,"ENRY,01485099999,01492099999,D9780,01494099999,01484399999,D1065,01493099999,01384099999,ENGM"
Oslo,4/14/2022,7.6,2.3,4.5,4.5,-0.7,1.4,2,84.2,2.733,100,4.17,"rain,snow",0.1,0.5,30.2,20.5,19,1017.8,91,26.6,44.7,3.9,2,10,2022-04-14T06:03:57,2022-04-14T20:32:17,0.42,"Snow, Rain, Overcast",Cloudy skies throughout the day with morning rain or snow.,snow,"01485099999,ENRY,01492099999,D9780,01494099999,01484399999,01493099999,01384099999,ENGM"
Oslo,4/15/2022,13.1,-0.1,7.2,13.1,-3.5,5.9,-1.2,59.9,0.367,100,4.17,rain,0,0.3,16.6,14.5,308.7,1029.7,46.3,34.4,219.9,18.9,7,10,2022-04-15T06:01:01,2022-04-15T20:34:45,0.46,"Rain, Partially cloudy",Partly cloudy throughout the day with morning rain.,rain,"01485099999,ENRY,01460099999,01492099999,D9780,01494099999,01473099999,01484399999,01493099999,01384099999,ENGM"
Oslo,4/16/2022,13,-0.7,6.4,13,-2.6,5.1,-0.9,62.2,0,0,0,,0,0.2,24.1,24.9,165.5,1032.9,60.3,18,223.5,19.3,7,10,2022-04-16T05:58:06,2022-04-16T20:37:12,0.5,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"01485099999,ENRY,01492099999,D9780,01494099999,01484399999,01493099999,01384099999,ENGM"
Oslo,4/17/2022,12.7,0,6.2,12.7,-2.5,4.5,0.4,69.1,0,0,0,,0,0.1,14.4,20.9,156,1028.2,53.7,8.9,190.4,16.4,7,10,2022-04-17T05:55:11,2022-04-17T20:39:40,0.52,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"ENRY,D9780,01494099999,01484399999,01384099999,D6979,ENGM"
Oslo,4/18/2022,12.4,1.1,5.8,12.4,-2,4,0.1,70.6,0,0,0,,0,0,13.3,21.7,180.8,1022.1,54.3,8,188.8,16.2,7,10,2022-04-18T05:52:16,2022-04-18T20:42:08,0.56,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"ENRY,D9780,01494099999,01484399999,01384099999,ENGM"
Oslo,4/19/2022,16.2,-0.5,8.2,16.2,-3.8,6.9,-3,52.1,0,0,0,,0,0,14.8,13,328.7,1020.3,44.4,9.2,228.7,19.6,7,10,2022-04-19T05:49:23,2022-04-19T20:44:36,0.59,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"ENRY,D9780,01494099999,01484399999,01384099999,ENGM"
Oslo,4/20/2022,17.4,1.2,10.1,17.4,-0.6,9.4,0,52,0,0,0,,0,0,12.2,13.1,21.8,1023.4,38.3,9.9,222.3,19.2,7,10,2022-04-20T05:46:30,2022-04-20T20:47:04,0.63,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"ENRY,D9780,01494099999,01484399999,01384099999,ENGM"
Oslo,4/21/2022,16.5,2.6,10.2,16.5,0.1,9.2,1.1,56.7,0,0,0,,0,0,30.2,21.5,26.6,1024.4,50.2,9.7,198.3,17,6,10,2022-04-21T05:43:37,2022-04-21T20:49:32,0.66,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"ENRY,D9780,01494099999,01484399999,01384099999,ENGM"
Oslo,4/22/2022,18,4,11.6,18,1.8,10.7,-0.1,47.4,0,0,0,,0,0,39.2,27.7,25.4,1022.6,5.4,10,222.5,19.2,7,10,2022-04-22T05:40:46,2022-04-22T20:52:01,0.7,Clear,Clear conditions throughout the day.,clear-day,"ENRY,D9780,01494099999,01484399999,01384099999,ENGM"
Oslo,4/23/2022,12.5,3.7,8.9,12.5,1.2,7.4,-1.8,48.4,0,0,0,,0,0,72,25.8,36.5,1021.7,63,10,203.3,17.5,8,10,2022-04-23T05:37:55,2022-04-23T20:54:29,0.75,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"ENRY,D9780,01494099999,01484399999,01384099999,ENGM"
Oslo,4/24/2022,11.6,2.7,7.4,11.6,-1.3,5.1,-4,45.2,0,0,0,,0,0,41.8,23.3,32.7,1019.1,66.4,9.8,181.8,15.8,9,10,2022-04-24T05:35:05,2022-04-24T20:56:58,0.77,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"ENRY,D9780,01494099999,01484399999,01384099999,ENGM"
Oslo,4/25/2022,15.2,0.3,8.3,15.2,-2.3,7.1,-1.9,52.2,0,0,0,,0,0,44.3,26.8,358,1014,69.7,10,234.8,20,7,10,2022-04-25T05:32:16,2022-04-25T20:59:26,0.81,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"ENRY,D9780,01494099999,01484399999,01384099999,ENGM"
Oslo,4/26/2022,10.1,3.6,7,10.1,-0.8,3.4,-4.5,44.6,0,0,0,,0,0,45.7,31.4,8.9,1018.7,49.7,10,168.9,14.6,6,10,2022-04-26T05:29:28,2022-04-26T21:01:55,0.84,Partially cloudy,Clearing in the afternoon.,partly-cloudy-day,"ENRY,D9780,01494099999,01484399999,01384099999,E1039,ENGM"
Oslo,4/27/2022,8.3,1,4.2,7,-2.8,1.6,-5.4,50.3,0,0,0,,0,0,31.7,17.3,28.9,1025.3,71.5,10,153.4,13.3,7,10,2022-04-27T05:26:41,2022-04-27T21:04:23,0.88,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"ENRY,D9780,01494099999,01484399999,01384099999,ENGM"
Oslo,4/28/2022,11.1,-0.6,6,11.1,-3.3,5.1,-3,55.4,0,0,0,,0,0,35.3,15.8,334.4,1024.4,61.1,9.9,135.3,11.6,6,10,2022-04-28T05:23:55,2022-04-28T21:06:52,0.91,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"ENRY,D9780,01494099999,01484399999,01384099999,ENGM"
Oslo,4/29/2022,11.1,2.5,6.9,11.1,0,5.3,-4.3,46.7,0,0,0,,0,0,36.4,16.2,15.5,1027.1,61.8,10,227.1,19.7,8,10,2022-04-29T05:21:09,2022-04-29T21:09:20,0.95,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"ENRY,D9780,01494099999,01484399999,01384099999,ENGM"
Oslo,4/30/2022,11.3,3.5,8.1,11.3,1.1,7.1,-3,47,0,0,0,,0,0,15.1,13.9,357.8,1024.1,70.1,10,184.6,16.2,7,10,2022-04-30T05:18:25,2022-04-30T21:11:49,0,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"ENRY,D9780,01494099999,01484399999,01384099999,ENGM"
Oslo,5/1/2022,12.9,4.4,8.9,12.9,2.6,8.3,-2,48.9,0,0,0,,0,0,34.9,19.3,210.9,1021.4,69.7,10,199.8,17.3,9,10,2022-05-01T05:15:43,2022-05-01T21:14:17,0.02,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"ENRY,D9780,01494099999,01484399999,01384099999,D6979,ENGM"
Oslo,5/2/2022,13.2,4.1,9.1,13.2,2.4,7.9,-2.6,45.7,0,0,0,,0,0,43.9,25.4,283.5,1012,59.9,9.9,200.7,17.2,6,10,2022-05-02T05:13:01,2022-05-02T21:16:45,0.05,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"ENRY,D9780,01494099999,01484399999,01384099999,E1039,ENGM"
